feats,op,order,v_sep,tail_ir,flip_rate,half1_sep,half2_sep,range_corr,redundancy,max_component_sep,lift_over_components
ATR%|mp_d4_b185_sym_trace|direction_flipper_count5,mean3,3,0.061914802251603875,0.6502691546196065,0.296875,0.06480896315993151,0.05910834318898314,0.3210568611668446,0.5823343428687976,0.049875357889666544,0.01203944436193733
mp_d4_b267_sym_trace|trading_signal_composite|G_Price_Gap_Analyzer,mean3,3,0.055026100505378095,0.6502138998844493,0.28125,0.05322670811442075,0.056770965854185215,0.3468467316785979,0.5656855235126405,0.04647138352558932,0.008554716979788775
mp_d4_b291_sym_frob|information_rate_of_change|G_High_Price_Momentum_Indicator,mean3,3,0.053058890965310794,0.650198383718718,0.40625,0.05122335867762098,0.05483880106246457,0.30339046293943017,0.5395695899727888,0.04640976753061049,0.006649123434700303
ATR%|trend_direction_10d|gap_in_atr_terms,mean3,3,0.0585043939517969,0.6501910082589482,0.328125,0.06094491250530925,0.056137830505966754,0.22088465301566512,0.5659605188048143,0.049875357889666544,0.008629036062130356
atr_percentage|trend_direction_10d|gap_in_atr_terms,mean3,3,0.0585043939517969,0.6501910082589482,0.328125,0.06094491250530925,0.056137830505966754,0.22088463991062954,0.5659604633800199,0.049875357889666544,0.008629036062130356
hammer_pattern|direction_flipper_count5|G_Momentum_Confluence_Indicator,mean3,3,0.05156488326832644,0.6499431209047649,0.375,0.05318951431701123,0.04998948346354119,0.13427001845146996,0.47949947007544114,0.035384398153722414,0.01618048511460403
hammer_pattern|trend_consistency_5d|G_Momentum_Confluence_Indicator,mean3,3,0.05156488326832644,0.6499431209047649,0.375,0.05318951431701123,0.04998948346354119,0.1342700188182925,0.4794994656904483,0.035384398153722414,0.01618048511460403
information_rate_of_change|hammer_pattern|Realized_Vol_21d,mean3,3,0.05038356917865355,0.6497741629326558,0.296875,0.04747859943511225,0.05320050953602694,0.16763876147248116,0.5121236185587899,0.03655015770190881,0.013833411476744745
mp_d4_b477_skew_trace|cv_20d_percentile|Rolling_Std_90,mean3,3,0.05682860243474676,-0.6497734190226756,0.40625,-0.06121554566819772,-0.05257459687503674,0.22256859157903958,0.389855763299428,0.03768819688218446,0.0191404055525623
mp_d4_b267_sym_trace|Realized_Vol_10d|G_Volume_Price_Impact_Indicator,mean3,3,0.05826604614024988,0.6497621810908923,0.34375,0.06163662916284015,0.054997601997132044,0.38965732306191103,0.5282481674765876,0.04647138352558932,0.011794662614660563
atr_percentage|mp_d5_b169_sym_top_left|gap_in_atr_terms,mean3,3,0.06469648085542182,0.6497192455698043,0.3125,0.06384731697135372,0.06551991250057874,0.44017934642205614,0.6230975674189974,0.049875357889666544,0.014821122965755273
ATR%|mp_d5_b169_sym_top_left|gap_in_atr_terms,mean3,3,0.06469648085542182,0.6497192455698043,0.3125,0.06384731697135372,0.06551991250057874,0.44017934724232083,0.6230976188155837,0.049875357889666544,0.014821122965755273
mp_d4_b65_sym_frob|Realized_Vol_10d|trading_signal_composite,min3,3,0.05940725649666644,0.6496953440822663,0.40625,0.06679985637900532,0.05223867479258025,0.41356642122843545,0.5408552532984524,0.05337496034773076,0.006032296148935683
mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer|G_Momentum_Confluence_Indicator,mean3,3,0.05681720267682624,0.6496223176547862,0.3125,0.05367488820826957,0.05986429549482059,0.3654544117122895,0.5123885455083068,0.04640976753061049,0.010407435146215747
mp_d4_b477_skew_trace|cv_20d_percentile|Rolling_Mean_90,mean3,3,0.05753177873754003,-0.6496164329998779,0.40625,-0.06125583310567459,-0.053920574501773184,0.19825092388919185,0.3867777091655405,0.03768819688218446,0.01984358185535557
mp_d4_b267_sym_trace|trend_consistency_5d|stress_v7,mean3,3,0.05693632347236786,0.649577522470375,0.359375,0.05950920114901301,0.054441411785924064,0.3196171158385457,0.5468495062911252,0.04647138352558932,0.010464939946778537
mp_d4_b267_sym_trace|direction_flipper_count5|stress_v7,mean3,3,0.05693632347236786,0.649577522470375,0.359375,0.05950920114901301,0.054441411785924064,0.3196171159876153,0.5468495110019875,0.04647138352558932,0.010464939946778537
mp_d4_b396_sym_trace|F4_Price_Ratio|G_Price_Gap_Analyzer,mean3,3,0.060758848121983275,0.649335881835758,0.34375,0.045813715500758585,0.07525109793650418,0.30991893212392135,0.5396491825376003,0.05552749810283517,0.0052313500191481024
mp_d4_b477_skew_trace|Lyapunov_Exponent_MA|MA_200,mean3,3,0.057116737011587836,-0.649321441460165,0.34375,-0.06223358057940734,-0.052154949309459867,0.2868677956230491,0.38033528185266724,0.03768819688218446,0.019428540129403378
mp_d4_b291_sym_frob|information_rate_of_change|direction_flipper_count5,mean3,3,0.053145470620253724,0.6490232476122455,0.359375,0.05584081013845278,0.05053180805715161,0.14166795838342716,0.43043779006527416,0.04640976753061049,0.006735703089643233
mp_d4_b291_sym_frob|information_rate_of_change|trend_consistency_5d,mean3,3,0.053145470620253724,0.6490232476122455,0.359375,0.05584081013845278,0.05053180805715161,0.14166795865501117,0.43043778631889434,0.04640976753061049,0.006735703089643233
mp_d4_b267_sym_trace|hammer_pattern|cv_20d_regime_low,mean3,3,0.05813361589799015,0.6489789639753545,0.40625,0.049583430590084965,0.06642470468141336,0.2361486030372401,0.640216571295818,0.04647138352558932,0.011662232372400827
High_Close|atr_percentage|CID_Mean,mean3,3,0.058385516044586236,0.6486841267303427,0.34375,0.05886084356447473,0.05792459238893677,0.40700724513161507,0.6123608140641963,0.05191560677635443,0.006469909268231808
High_Close|ATR%|CID_Mean,mean3,3,0.058385516044586236,0.6486841267303427,0.34375,0.05886084356447473,0.05792459238893677,0.4070072481462028,0.6123608675116894,0.05191560677635443,0.006469909268231808
High_Close|ATR%|Log_Return,mean3,3,0.0626692064679048,0.648681668316374,0.3125,0.05375214818284296,0.07131605086554052,0.40085786471835383,0.6102225002648456,0.05191560677635443,0.010753599691550375
High_Close|atr_percentage|Log_Return,mean3,3,0.0626692064679048,0.648681668316374,0.3125,0.05375214818284296,0.07131605086554052,0.40085786010011737,0.6102224971856056,0.05191560677635443,0.010753599691550375
hammer_pattern|Realized_Vol_21d|price_acceleration,min3,3,0.05607243937713057,0.648619491061062,0.390625,0.058900212341585115,0.05333035650250798,0.20729368207871357,0.45241412934470054,0.035384398153722414,0.020688041223408157
information_rate_of_change|hammer_pattern|momentum_score,mean3,3,0.052567452546005214,0.6485387304309627,0.359375,0.04896821960817806,0.056057617819049735,0.13614893876617506,0.5162992610712329,0.03655015770190881,0.016017294844096405
information_rate_of_change|volatility_score|momentum_score,mean3,3,0.05139604554438149,0.6484067181988404,0.40625,0.0644844423380605,0.03870426683535943,0.08437497392068495,0.32871911618875177,0.03655015770190881,0.014845887842472684
mp_d4_b477_skew_trace|Mean_Reversion_Z_Score_90_std_1|std_14,mean3,3,0.05625546608371786,-0.6483758940515204,0.390625,-0.05314384592942216,-0.059272794718186445,0.2855025168181386,0.3553450970027376,0.03768819688218446,0.018567269201533405
rapid_price_change_zscore|hammer_pattern|days_since_high,mean3,3,0.05650865151722687,0.6483623378696469,0.390625,0.0679578448014601,0.04540640348403102,0.21065846221837442,0.5279100453521585,0.041747530178064124,0.014761121339162749
rapid_price_change_zscore|Price_Differential_Ratio_Autocorr_1d|volatility_score,mean3,3,0.054706022732495654,0.6483605091163344,0.375,0.06402072828281812,0.045673580986728426,0.14191892497347403,0.21425946541296786,0.041747530178064124,0.01295849255443153
mp_d4_b267_sym_trace|G_Momentum_Confluence_Indicator|cv_20d_regime_low,mean3,3,0.05359734711817892,0.6483453606200152,0.40625,0.046275662226397264,0.06069716277081569,0.18283949486203277,0.42490825909363544,0.04647138352558932,0.0071259635925896014
mp_d4_b477_skew_trace|Lyapunov_Exponent_MA|Rolling_Mean_151,mean3,3,0.0573398369796816,-0.6482970096894551,0.375,-0.06286162464215228,-0.05198537621607368,0.2883510087030032,0.38110459087627946,0.03768819688218446,0.01965164009749714
rapid_price_change_zscore|hammer_pattern|G_Volume_Price_Impact_Indicator,mean3,3,0.053553729392522606,0.6481798650075592,0.390625,0.05185006714491083,0.05520576551141888,0.1848282193587017,0.5408542863242435,0.041747530178064124,0.011806199214458482
mp_d4_b477_skew_trace|Log_Divergence|Mean_Reversion_Z_Score_90_std_1,mean3,3,0.05292703903857842,-0.648152088417881,0.328125,-0.053791394140824664,-0.05208887651518812,0.2953794146916835,0.36662707005678113,0.03768819688218446,0.015238842156393963
information_rate_of_change|mp_d5_b169_sym_top_left,max,2,0.05208243741332706,0.6481285887178871,0.296875,0.045456058356132416,0.05850801710515216,0.36347254172332993,0.623303787770984,0.03655015770190881,0.015532279711418254
mp_d4_b477_skew_trace|G_Adjusted_Close_Tracker|Lyapunov_Exponent_MA,mean3,3,0.05669473100376058,-0.6481252353220388,0.375,-0.06374682558501976,-0.04985633625829712,0.2926974903049544,0.3629061629730122,0.03768819688218446,0.019006534121576123
High_Close|hammer_pattern,max,2,0.05752223595410679,0.6481181823972221,0.328125,0.0499633661912152,0.06485204905751683,0.4046665790533061,0.6809619161876113,0.05191560677635443,0.005606629177752363
percent_from_high|cv_20d_percentile|HC_Ratio_norm,min3,3,0.052504275689395315,-0.6478682315417337,0.375,-0.05368923435136681,-0.05135522486566536,0.04481709803039789,0.1888773470142574,0.03441714340348789,0.01808713228590742
percent_from_high|cv_20d_percentile|High_Close_Ratio_norm,min3,3,0.052504275689395315,-0.6478682315417337,0.375,-0.05368923435136681,-0.05135522486566536,0.04481709803039789,0.1888773470142574,0.03441714340348789,0.01808713228590742
mp_d4_b477_skew_trace|Mean_Reversion_Z_Score_90_std_1|MA_200,mean3,3,0.05591287914553787,-0.6477740982737895,0.375,-0.053048810921246276,-0.05869015742363883,0.30166813663246184,0.3809080420454029,0.03768819688218446,0.018224682263353414
Realized_Vol_21d|G_High_Price_Momentum_Indicator|G_Price_Gap_Analyzer,min3,3,0.05070211390609062,0.6475422951583328,0.234375,0.05868506702093288,0.042961068461395094,0.18286044812794824,0.3212253721402456,0.033521575808178314,0.017180538097912305
mp_d4_b396_sym_trace|Price_Differential_Ratio_Autocorr_1d|cv_20d_regime_low,mean3,3,0.06292912084262653,0.6475204255874397,0.40625,0.04895952027437854,0.07647540018153369,0.18410500282127534,0.3902783697588942,0.05552749810283517,0.007401622739791357
mp_d4_b477_skew_trace|Price_Differential_Ratio_InfoDecay_1d|cv_20d_percentile,mean3,3,0.05698923941324817,-0.6475060947833431,0.40625,-0.04535311074123281,-0.06827275812550547,0.22303769835222378,0.3881714033636148,0.03768819688218446,0.01930104253106371
High_Close|atr_percentage|emd_features_IMF_2_Energy,mean3,3,0.05701434929321554,0.6474769223566573,0.3125,0.05377103472105789,0.060159381605610816,0.4083735851037234,0.6052228187780608,0.05191560677635443,0.005098742516861113
High_Close|ATR%|emd_features_IMF_2_Energy,mean3,3,0.05701434929321554,0.6474769223566573,0.3125,0.05377103472105789,0.060159381605610816,0.40837358854348355,0.6052228738243676,0.05191560677635443,0.005098742516861113
mp_d4_b65_sym_frob|hammer_pattern|G_Complex_Price_Pattern_Indicator,mean3,3,0.060632748592198145,0.6473477763908969,0.375,0.0532836821314909,0.06775911606924759,0.30874868823313634,0.6700663963228374,0.05337496034773076,0.007257788244467385
hammer_pattern|volatility_score|momentum_score,mean3,3,0.052878555771842604,0.6472802456520282,0.34375,0.06390112015913668,0.04219000848719381,0.17179070792561152,0.48402657737013316,0.035384398153722414,0.01749415761812019
atr_percentage|rapid_price_change_5d|open_close_ratio,mean3,3,0.05668876063297453,0.6472771648490226,0.359375,0.05483472349895425,0.058486614823539666,0.2734406413258801,0.6371575111531705,0.049875357889666544,0.006813402743307988
ATR%|return_5d|open_close_ratio,mean3,3,0.05668876063297453,0.6472771648490226,0.359375,0.05483472349895425,0.058486614823539666,0.2734406509591903,0.6371575124275496,0.049875357889666544,0.006813402743307988
ATR%|rapid_price_change_5d|open_close_ratio,mean3,3,0.05668876063297453,0.6472771648490226,0.359375,0.05483472349895425,0.058486614823539666,0.2734406509591903,0.6371575124275496,0.049875357889666544,0.006813402743307988
atr_percentage|return_5d|open_close_ratio,mean3,3,0.05668876063297453,0.6472771648490226,0.359375,0.05483472349895425,0.058486614823539666,0.2734406413258801,0.6371575111531705,0.049875357889666544,0.006813402743307988
mp_d4_b267_sym_trace|information_rate_of_change|hammer_pattern,mean3,3,0.05906374659057881,0.6471889303024185,0.296875,0.04748199995922728,0.07029453120279848,0.2581059815311078,0.6713802911975246,0.04647138352558932,0.012592363064989488
mp_d4_b291_sym_frob|Price_Differential_Ratio_Autocorr_1d|volatility_score,mean3,3,0.05865145615289427,0.6471012352676496,0.375,0.06314227237202326,0.05429672527373888,0.1792949668469719,0.32037949721545983,0.04640976753061049,0.01224168862228378
Realized_Vol_21d|mp_d5_b169_sym_top_left|trend_direction_10d,min3,3,0.05025700425223372,0.6470990353832135,0.390625,0.0530478668136558,0.04755071328358203,0.2533105970055905,0.5254553844731485,0.033521575808178314,0.016735428444055407
Realized_Vol_21d|G_Log_Scaled_Price_Ratio|G_Price_Gap_Analyzer,min3,3,0.0505309256819586,0.6469812013204157,0.234375,0.058519436629778855,0.04278449082346623,0.1779393481166278,0.3126907761467666,0.033521575808178314,0.017009349873780284
mp_d4_b396_sym_trace|trading_signal_composite|Price_Differential_Ratio_Autocorr_1d,mean3,3,0.061730026514924895,0.6468456907797063,0.375,0.05193791694719509,0.07122540548969321,0.34357033255905584,0.5291216422507785,0.05552749810283517,0.006202528412089722
ATR%|open_close_ratio|return_3d,mean3,3,0.054931641887225005,0.6465727781073198,0.359375,0.05243148071072812,0.05735604060382804,0.2752995696432892,0.6509149407734186,0.049875357889666544,0.005056283997558461
atr_percentage|open_close_ratio|return_3d,mean3,3,0.054931641887225005,0.6465727781073198,0.359375,0.05243148071072812,0.05735604060382804,0.2752995602358009,0.6509149400497307,0.049875357889666544,0.005056283997558461
High_Close|hammer_pattern|G_Price_Gap_Analyzer,mean3,3,0.05726342680699182,0.6464921439541136,0.3125,0.04924747946067614,0.06503646665796459,0.338908483129418,0.6212228607613709,0.05191560677635443,0.005347820030637392
mp_d4_b477_skew_trace|VWAP_std200|return_20d_abs,mean3,3,0.05530686310866445,-0.6464528265308219,0.375,-0.07281327304365223,-0.038330950444433874,0.22620225523667215,0.29305179509722945,0.03768819688218446,0.017618666226479993
mp_d4_b65_sym_frob|F4_Price_Ratio|rapid_price_change_zscore,mean3,3,0.059374181995228675,0.6462803517370053,0.34375,0.055418796457760225,0.06320970736489506,0.3959040894754039,0.6674590297528648,0.05337496034773076,0.005999221647497915
hammer_pattern|G_Cyclical_Price_Oscillator|trend_direction_10d,mean3,3,0.054478664584115516,0.6461786459598826,0.296875,0.049612428927997956,0.059197438553684055,0.1367872411739582,0.5012784723497626,0.035384398153722414,0.0190942664303931
mp_d4_b477_skew_trace|Mean_Reversion_Z_Score_90_std_1|Rolling_Mean_151,mean3,3,0.056265412500205635,-0.6460987311228209,0.375,-0.05355461073068036,-0.05889406876156348,0.302785149486953,0.3812605464364362,0.03768819688218446,0.018577215618021177
information_rate_of_change|Volume%_rolling_90|momentum_score,mean3,3,0.052161441448042835,0.6460422932923459,0.359375,0.04740730132904733,0.05677151671494758,0.34014479326979385,0.42738625046478984,0.03655015770190881,0.015611283746134026
rapid_price_change_zscore|Realized_Vol_10d|stress_v7,mean3,3,0.05355580282987647,0.6460228942682021,0.328125,0.07013444698063304,0.037479541835203446,0.3150631196096164,0.611799992065722,0.041747530178064124,0.011808272651812349
atr_percentage|trend_direction_10d|days_since_high,mean3,3,0.05819116756282057,0.646003220320065,0.296875,0.07586912547169314,0.04104890534815626,0.218411133954031,0.631764496154533,0.049875357889666544,0.008315809673154026
ATR%|trend_direction_10d|days_since_high,mean3,3,0.05819116756282057,0.646003220320065,0.296875,0.07586912547169314,0.04104890534815626,0.2184111459809942,0.6317645457555116,0.049875357889666544,0.008315809673154026
rapid_price_change_zscore|Realized_Vol_10d|G_Price_Volume_Disparity_Index,mean3,3,0.05604703069340263,0.6457859112395133,0.390625,0.06899105586621597,0.043495248707644235,0.24381277124539735,0.4988424614849812,0.041747530178064124,0.014299500515338508
High_Close|Realized_Vol_10d|momentum_strength_continuous,mean3,3,0.057186266043399006,0.645737609527576,0.34375,0.06424841492118225,0.050338121677063745,0.43176348265939185,0.5305302247777615,0.05191560677635443,0.005270659267044578
mp_d4_b477_skew_trace|cv_20d_percentile|emd_features_IMF_1_Energy,mean3,3,0.054834018693520295,-0.6457366858598766,0.375,-0.05722004494602814,-0.052520296266846025,0.20173905580406176,0.37830513273962096,0.03768819688218446,0.017145821811335837
mp_d4_b477_skew_trace|Rolling_Std_28|Mean_Reversion_Z_Score_90_std_1,mean3,3,0.05484512645225676,-0.6457080778861097,0.40625,-0.056904318784103736,-0.05284833388804152,0.31131705492970196,0.34762918463010795,0.03768819688218446,0.017156929570072303
ATR%|trend_direction_10d|G_Complex_Price_Pattern_Indicator,mean3,3,0.05815510011997705,0.6456411884040507,0.390625,0.0661688109136127,0.050384229047360646,0.1719724235130228,0.6558127781936974,0.049875357889666544,0.008279742230310506
atr_percentage|trend_direction_10d|G_Complex_Price_Pattern_Indicator,mean3,3,0.05815510011997705,0.6456411884040507,0.390625,0.0661688109136127,0.050384229047360646,0.17197240979573541,0.6558127328632738,0.049875357889666544,0.008279742230310506
rapid_price_change_zscore|hammer_pattern|gap_in_atr_terms,min3,3,0.05431215562937754,0.645638321858739,0.296875,0.046118184822902863,0.06225782429020147,0.010442777303347557,0.2769439833374051,0.041747530178064124,0.012564625451313413
information_rate_of_change|G_Volume_Trend_Analyzer|trend_direction_10d,mean3,3,0.05427144304405588,0.6455375965908653,0.359375,0.0487612820691758,0.0596146294439396,0.28289170782809797,0.4104826030689227,0.03655015770190881,0.01772128534214707
ATR%|mp_d5_b169_sym_top_left|momentum_score,mean3,3,0.056768604677019496,0.6455071647302851,0.359375,0.062235075040985,0.051467784930143846,0.40658876913964764,0.6488423055457061,0.049875357889666544,0.006893246787352952
atr_percentage|mp_d5_b169_sym_top_left|momentum_score,mean3,3,0.056768604677019496,0.6455071647302851,0.359375,0.062235075040985,0.051467784930143846,0.40658876606935884,0.6488423067513761,0.049875357889666544,0.006893246787352952
mp_d4_b291_sym_frob|Realized_Vol_21d|G_Complex_Price_Pattern_Indicator,min3,3,0.05449359527674296,0.6453407763134076,0.34375,0.05580497912908536,0.053221950329017005,0.15872635738856203,0.3850742540763526,0.04640976753061049,0.00808382774613247
F4_Price_Ratio|price_acceleration|G_Price_Volume_Disparity_Index,mean3,3,0.05868942450595973,0.6453321302824335,0.34375,0.06411328561256373,0.053429922826828596,0.2330354461931546,0.4182980994889383,0.05307409683031943,0.005615327675640297
return_5d|stress_v7|Volume%_rolling_90,mean3,3,0.05062209603408156,0.6453202706763761,0.265625,0.05111020757229897,0.050148775754598016,0.46013303592908356,0.4737790536781498,0.03421154905792385,0.016410546976157715
rapid_price_change_5d|stress_v7|Volume%_rolling_90,mean3,3,0.05062209603408156,0.6453202706763761,0.265625,0.05111020757229897,0.050148775754598016,0.46013303592908356,0.4737790536781498,0.03421154905792385,0.016410546976157715
F4_Price_Ratio|mp_d4_b267_sym_trace|information_rate_of_change,mean3,3,0.058623908674401044,0.6452092051023021,0.3125,0.04451430242407002,0.07230595109896444,0.323969671696105,0.5914770459424636,0.05307409683031943,0.005549811844081612
rapid_price_change_zscore|Realized_Vol_21d|G_Momentum_Confluence_Indicator,min3,3,0.050738066200434494,0.6451676780911773,0.40625,0.05417726421305791,0.04740308630940571,0.03352069691428625,0.3536644658287046,0.041747530178064124,0.00899053602237037
mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer|G_Price_Volume_Disparity_Index,mean3,3,0.05936711073234556,0.6451626377692083,0.390625,0.053940628839047135,0.06462915378039251,0.3708246666792112,0.5192584474067229,0.04640976753061049,0.01295734320173507
High_Close|Price_Differential_Ratio_Autocorr_1d|stress_v7,mean3,3,0.05774853333398357,0.6451610427762967,0.34375,0.04981150311369322,0.06544504748699238,0.3804240020900682,0.4793772519137096,0.05191560677635443,0.0058329265576291395
High_Close|atr_percentage|mp_d4_b185_sym_trace,mean3,3,0.06599029114166285,0.6451388100800146,0.359375,0.057976573083993455,0.07376116925819079,0.49788993694231043,0.6304605828411602,0.05191560677635443,0.014074684365308426
High_Close|ATR%|mp_d4_b185_sym_trace,mean3,3,0.06599029114166285,0.6451388100800146,0.359375,0.057976573083993455,0.07376116925819079,0.49788993507701396,0.6304605814594352,0.05191560677635443,0.014074684365308426
VWAP%_from_high|mp_d4_b477_skew_trace|VWAP_std14,mean3,3,0.06266934408948505,-0.6451183888678889,0.34375,-0.07297511993381785,-0.05267586448285931,0.31652741744587726,0.3899543497226059,0.04430644487184435,0.0183628992176407
atr_percentage|G_High_Price_Momentum_Indicator|gap_in_atr_terms,mean3,3,0.05539304216155352,0.6451166617453241,0.3125,0.059345513331950414,0.05156034284480499,0.3830349567485366,0.5185304418113345,0.049875357889666544,0.005517684271886973
ATR%|G_High_Price_Momentum_Indicator|gap_in_atr_terms,mean3,3,0.05539304216155352,0.6451166617453241,0.3125,0.059345513331950414,0.05156034284480499,0.38303496269821197,0.5185304959733004,0.049875357889666544,0.005517684271886973
F4_Price_Ratio|mp_d4_b291_sym_frob|G_Complex_Price_Pattern_Indicator,mean3,3,0.059165284989966725,0.645063485005988,0.328125,0.05412424124408466,0.06405356983445842,0.2557982678306301,0.4895325148346765,0.05307409683031943,0.006091188159647293
Realized_Vol_21d|trading_signal_composite|trend_direction_10d,mean3,3,0.052892774532995984,0.6450375342953649,0.328125,0.061219021593688305,0.044818837989294334,0.2527708643988556,0.39342754426538573,0.033521575808178314,0.01937119872481767
information_rate_of_change|G_Log_Scaled_Price_Ratio|G_Complex_Price_Pattern_Indicator,mean3,3,0.05058414144832661,0.6450318693147763,0.375,0.050423227957350394,0.05074017877290962,0.23529715438053148,0.39186623381853175,0.03655015770190881,0.014033983746417802
information_rate_of_change|hammer_pattern|gap_percentage,mean3,3,0.05799502973393141,0.644956380550381,0.296875,0.04967418164656408,0.06606373090956036,0.151199195470105,0.44726614901586637,0.03655015770190881,0.021444872032022604
hammer_pattern|trend_consistency_5d|G_Price_Gap_Analyzer,mean3,3,0.051630255114231485,0.6449530554644485,0.375,0.05381634098991863,0.0495104142650803,0.13595405400260305,0.4799926179620914,0.035384398153722414,0.01624585696050907
hammer_pattern|direction_flipper_count5|G_Price_Gap_Analyzer,mean3,3,0.051630255114231485,0.6449530554644485,0.375,0.05381634098991863,0.0495104142650803,0.13595405364595778,0.47999262239890883,0.035384398153722414,0.01624585696050907
hammer_pattern|G_Volume_Trend_Analyzer|momentum_strength_5d,mean3,3,0.05367395653645032,0.6449387673745525,0.328125,0.05190669674610633,0.05538766299981417,0.35608809378679046,0.6131362155357862,0.035384398153722414,0.018289558382727902
mp_d4_b267_sym_trace|Realized_Vol_21d|G_Triple_High_Trend_Indicator,min3,3,0.055955237836079356,0.6449283248201507,0.390625,0.05153750795989486,0.06023909710995523,0.21009778079537794,0.3966218209802838,0.04647138352558932,0.009483854310490036
VWAP%_from_high|RSI_HC_Composite_norm|cv_50d_percentile,min3,3,0.05087341799018456,-0.6448183232478563,0.375,-0.04430989061953378,-0.05723805059202772,0.022481290835451345,0.19225836726713252,0.04430644487184435,0.006566973118340216
trading_signal_composite|G_Volume_Trend_Analyzer|G_Triple_High_Trend_Indicator,mean3,3,0.05114576469529069,0.6447747876315192,0.3125,0.05552310017668427,0.04690107574363632,0.3754724366606564,0.35967715048687177,0.03338233960862165,0.01776342508666904
mp_d4_b65_sym_frob|ATR%|momentum_score,mean3,3,0.06374001078093196,0.6447430379761282,0.390625,0.06753390453766214,0.06006108350167847,0.3995197336166557,0.6068667216088167,0.05337496034773076,0.010365050433201198
mp_d4_b65_sym_frob|atr_percentage|momentum_score,mean3,3,0.06374001078093196,0.6447430379761282,0.390625,0.06753390453766214,0.06006108350167847,0.3995197314880372,0.6068666756449667,0.05337496034773076,0.010365050433201198
mp_d4_b267_sym_trace|Realized_Vol_10d|G_Cyclical_Price_Oscillator,min3,3,0.06197810806867265,0.644642587794453,0.40625,0.062246639204275936,0.06171771424020887,0.28427387289909223,0.4462930004987147,0.04647138352558932,0.015506724543083328
mp_d4_b396_sym_trace|information_rate_of_change,sum,2,0.0612310913178718,0.6446122335591288,0.359375,0.04405462175714793,0.07788706180099798,0.23083264486970226,0.5276886558755498,0.05552749810283517,0.005703593215036627
mp_d4_b65_sym_frob|Realized_Vol_21d|gap_in_atr_terms,min3,3,0.05919562102095607,0.6445695492255586,0.28125,0.061685924383671945,0.056780781396504304,0.17533058859073228,0.3464038472292911,0.05337496034773076,0.005820660673225307
atr_percentage|trend_direction_10d|G_Volume_Price_Impact_Indicator,mean3,3,0.05654288063186879,0.6445251860912262,0.359375,0.06611731974094694,0.047258576041247544,0.1955883034949098,0.6169700304911923,0.049875357889666544,0.006667522742202246
ATR%|trend_direction_10d|G_Volume_Price_Impact_Indicator,mean3,3,0.05654288063186879,0.6445251860912262,0.359375,0.06611731974094694,0.047258576041247544,0.19558831677921662,0.6169700807551189,0.049875357889666544,0.006667522742202246
Realized_Vol_10d|hammer_pattern|G_Complex_Price_Pattern_Indicator,min3,3,0.05324345777579337,0.6444156197046912,0.28125,0.06950891618115984,0.03747089204937737,0.18608886397741373,0.29540465152850565,0.04172626192978929,0.01151719584600408
G_Price_Volume_Disparity_Index|trend_direction_10d|volatility_score,mean3,3,0.052602666048524434,0.6443236037877015,0.375,0.06780395302488285,0.03786202413205567,0.08061274655653207,0.33367090788971204,0.0285666303928438,0.024036035655680632
mp_d4_b477_skew_trace|Rolling_Mean_90|Mean_Reversion_Z_Score_90_std_1,mean3,3,0.05603326416682066,-0.6443128069642415,0.375,-0.05442363797633706,-0.05759411380607749,0.30364611002532854,0.3799284450170801,0.03768819688218446,0.018345067284636203
mp_d4_b267_sym_trace|trading_signal_composite|days_since_high,mean3,3,0.056245187276235634,0.644297101069167,0.34375,0.06637948163854333,0.04641799274308877,0.3911276169041665,0.5482825662984517,0.04647138352558932,0.009773803750646314
mp_d4_b267_sym_trace|Realized_Vol_10d|Realized_Vol_21d,mean3,3,0.056214096557199125,0.6442405536666369,0.40625,0.06369626254913639,0.04895866286804784,0.39369818358670616,0.5086713631716211,0.04647138352558932,0.009742713031609805
Realized_Vol_10d|volatility_score|Volume%_rolling_90,mean3,3,0.05415606829645016,0.6441386357856397,0.375,0.07087931789940646,0.037939583832977374,0.458181823818251,0.2836998789884232,0.04172626192978929,0.01242980636666087
Realized_Vol_21d|price_acceleration|G_Price_Gap_Analyzer,min3,3,0.05024859365700787,0.6441143144653888,0.375,0.05816839095859404,0.04256879021304552,0.11422028241551298,0.2806170761340225,0.033521575808178314,0.01672701784882956
mp_d4_b65_sym_frob|rapid_price_change_zscore|G_Complex_Price_Pattern_Indicator,mean3,3,0.060339292829538024,0.6440161978710954,0.34375,0.06483247365458027,0.05598226899919403,0.32198851296376974,0.5898019077253428,0.05337496034773076,0.006964332481807264
ATR%|G_Momentum_Confluence_Indicator|trend_direction_10d,mean3,3,0.05584977925288335,0.6439145873488137,0.359375,0.06112905619679682,0.050730480398179366,0.16743476984677086,0.64992125954548,0.049875357889666544,0.0059744213632168044
atr_percentage|G_Momentum_Confluence_Indicator|trend_direction_10d,mean3,3,0.05584977925288335,0.6439145873488137,0.359375,0.06112905619679682,0.050730480398179366,0.16743475598093818,0.649921214215224,0.049875357889666544,0.0059744213632168044
F4_Price_Ratio|mp_d4_b291_sym_frob|stress_v7,mean3,3,0.060808156025121664,0.6438987720286378,0.203125,0.05832619723339774,0.0632149039443691,0.31156397834714006,0.5153641309729023,0.05307409683031943,0.007734059194802231
