sl,tp,ts,ev,total,win,n,pct_hardstop,pct_trail,pct_tp,pct_close
3.0,12.0,5.0,-3.67274766339871,-3371.582355000016,36.38344226579521,918,44.226579520697165,24.40087145969499,6.753812636165578,24.618736383442265
3.0,12.0,8.0,-3.4555449477124256,-3172.190262000007,37.47276688453159,918,55.446623093681914,2.505446623093682,7.298474945533768,34.749455337690634
3.0,12.0,12.0,-3.234162159041403,-2968.960862000008,37.690631808278866,918,56.209150326797385,0.0,7.298474945533768,36.492374727668846
3.0,20.0,,-2.750702899782156,-2525.145262000019,37.690631808278866,918,56.209150326797385,0.0,1.5250544662309369,42.26579520697168
3.0,20.0,3.0,-3.0743224814815164,-2822.228038000032,36.492374727668846,918,0.0,90.74074074074075,0.6535947712418301,8.60566448801743
3.0,20.0,5.0,-3.7447822494553695,-3437.710105000029,36.38344226579521,918,44.226579520697165,27.124183006535947,1.1982570806100217,27.450980392156865
3.0,20.0,8.0,-2.9238582374727873,-2684.1018620000186,37.47276688453159,918,55.446623093681914,3.0501089324618738,1.4161220043572984,40.08714596949891
3.0,20.0,12.0,-2.75320486056647,-2527.442062000019,37.690631808278866,918,56.209150326797385,0.2178649237472767,1.5250544662309369,42.0479302832244
5.0,,,-0.610744046840974,-560.6630350000141,46.62309368191721,918,31.590413943355124,0.0,0.0,68.40958605664488
5.0,,3.0,-2.9126752047930626,-2673.8358380000313,36.492374727668846,918,0.0,91.06753812636165,0.0,8.932461873638346
5.0,,5.0,-4.011945506535986,-3682.9659750000355,41.17647058823529,918,0.0,62.96296296296296,0.0,37.03703703703704
5.0,,8.0,-1.3054564651416218,-1198.4090350000088,45.751633986928105,918,29.629629629629626,6.862745098039216,0.0,63.50762527233116
5.0,,12.0,-0.6249322821350918,-573.6878350000143,46.62309368191721,918,31.590413943355124,0.32679738562091504,0.0,68.08278867102396
5.0,3.0,,-5.68551506427015,-5219.3028289999975,56.75381263616558,918,28.9760348583878,0.0,50.76252723311547,20.26143790849673
5.0,3.0,3.0,-4.896410895424845,-4494.905202000007,38.77995642701525,918,0.0,60.67538126361656,37.03703703703704,2.287581699346405
5.0,3.0,5.0,-6.770852667755994,-6215.642749000002,53.05010893246187,918,0.0,38.56209150326798,48.148148148148145,13.28976034858388
5.0,3.0,8.0,-5.68551506427015,-5219.3028289999975,56.75381263616558,918,28.9760348583878,0.0,50.76252723311547,20.26143790849673
5.0,3.0,12.0,-5.68551506427015,-5219.3028289999975,56.75381263616558,918,28.9760348583878,0.0,50.76252723311547,20.26143790849673
5.0,5.0,,-5.238268491285401,-4808.7304749999985,49.01960784313725,918,31.154684095860567,0.0,32.89760348583878,35.947712418300654
5.0,5.0,3.0,-4.578523004357313,-4203.084118000013,36.492374727668846,918,0.0,74.29193899782135,21.459694989106755,4.248366013071895
5.0,5.0,5.0,-7.249049035947722,-6654.627015000009,42.48366013071895,918,0.0,48.910675381263616,30.392156862745097,20.697167755991288
5.0,5.0,8.0,-5.252604547930278,-4821.890974999995,48.910675381263616,918,29.629629629629626,2.178649237472767,32.89760348583878,35.294117647058826
5.0,5.0,12.0,-5.238268491285401,-4808.7304749999985,49.01960784313725,918,31.154684095860567,0.0,32.89760348583878,35.947712418300654
5.0,8.0,,-2.5183454411764723,-2311.8411150000015,46.73202614379085,918,31.590413943355124,0.0,17.647058823529413,50.76252723311547
5.0,8.0,3.0,-3.9653191045751877,-3640.162938000022,36.492374727668846,918,0.0,83.87799564270153,9.25925925925926,6.862745098039216
5.0,8.0,5.0,-5.346797848583898,-4908.360425000018,41.17647058823529,918,0.0,54.90196078431373,16.122004357298476,28.9760348583878
5.0,8.0,8.0,-3.3469890141612164,-3072.5359149999967,45.86056644880174,918,29.629629629629626,4.684095860566448,17.429193899782135,48.25708061002179
5.0,8.0,12.0,-2.5183454411764723,-2311.8411150000015,46.73202614379085,918,31.590413943355124,0.0,17.647058823529413,50.76252723311547
5.0,12.0,,-0.7496950272331188,-688.220035000003,46.62309368191721,918,31.590413943355124,0.0,8.169934640522875,60.23965141612201
5.0,12.0,3.0,-3.260218124183034,-2992.880238000025,36.492374727668846,918,0.0,88.56209150326796,3.376906318082789,8.061002178649238
5.0,12.0,5.0,-3.618720833333358,-3321.9857250000227,41.17647058823529,918,0.0,58.932461873638346,7.4074074074074066,33.66013071895425
5.0,12.0,8.0,-1.4615481862745083,-1341.7012349999986,45.751633986928105,918,29.629629629629626,5.555555555555555,8.169934640522875,56.644880174291934
5.0,12.0,12.0,-0.7496950272331188,-688.220035000003,46.62309368191721,918,31.590413943355124,0.0,8.169934640522875,60.23965141612201
5.0,20.0,,-0.49117433006537553,-450.8980350000147,46.62309368191721,918,31.590413943355124,0.0,1.7429193899782136,66.66666666666666
5.0,20.0,3.0,-3.0743224814815164,-2822.228038000032,36.492374727668846,918,0.0,90.74074074074075,0.6535947712418301,8.60566448801743
5.0,20.0,5.0,-3.8709209967320652,-3553.505475000036,41.17647058823529,918,0.0,62.20043572984749,1.3071895424836601,36.492374727668846
5.0,20.0,8.0,-1.1677712799564381,-1072.0140350000102,45.751633986928105,918,29.629629629629626,6.318082788671024,1.6339869281045754,62.41830065359477
5.0,20.0,12.0,-0.49367629084968934,-453.1948350000148,46.62309368191721,918,31.590413943355124,0.2178649237472767,1.7429193899782136,66.4488017429194
8.0,,,2.2623493464052387,2076.836700000009,50.21786492374728,918,11.002178649237472,0.0,0.0,88.99782135076254
8.0,,3.0,-2.9126752047930626,-2673.8358380000313,36.492374727668846,918,0.0,91.06753812636165,0.0,8.932461873638346
8.0,,5.0,-4.011945506535986,-3682.9659750000355,41.17647058823529,918,0.0,62.96296296296296,0.0,37.03703703703704
8.0,,8.0,0.7308961176470778,670.9626360000175,48.5838779956427,918,0.0,21.0239651416122,0.0,78.9760348583878
8.0,,12.0,2.161877015250556,1984.6031000000103,50.108932461873636,918,10.893246187363834,0.9803921568627451,0.0,88.12636165577342
8.0,3.0,,-1.9677247755990974,-1806.3713439999715,60.78431372549019,918,9.694989106753813,0.0,53.59477124183007,36.710239651416124
8.0,3.0,3.0,-4.896410895424845,-4494.905202000007,38.77995642701525,918,0.0,60.67538126361656,37.03703703703704,2.287581699346405
8.0,3.0,5.0,-6.770852667755994,-6215.642749000002,53.05010893246187,918,0.0,38.56209150326798,48.148148148148145,13.28976034858388
8.0,3.0,8.0,-3.3938926557733873,-3115.5934579999694,59.80392156862745,918,0.0,13.28976034858388,53.05010893246187,33.66013071895425
8.0,3.0,12.0,-1.9677247755990974,-1806.3713439999715,60.78431372549019,918,9.694989106753813,0.0,53.59477124183007,36.710239651416124
8.0,5.0,,-1.9183896949890762,-1761.081739999972,52.8322440087146,918,10.893246187363834,0.0,34.42265795206972,54.68409586056645
8.0,5.0,3.0,-4.578523004357313,-4203.084118000013,36.492374727668846,918,0.0,74.29193899782135,21.459694989106755,4.248366013071895
8.0,5.0,5.0,-7.249049035947722,-6654.627015000009,42.48366013071895,918,0.0,48.910675381263616,30.392156862745097,20.697167755991288
8.0,5.0,8.0,-3.0687731525054116,-2817.1337539999677,51.74291938997821,918,0.0,16.122004357298476,33.98692810457516,49.89106753812636
8.0,5.0,12.0,-1.9183896949890762,-1761.081739999972,52.8322440087146,918,10.893246187363834,0.0,34.42265795206972,54.68409586056645
8.0,8.0,,0.8890115686274785,816.1126200000253,50.54466230936819,918,11.002178649237472,0.0,18.51851851851852,70.479302832244
8.0,8.0,3.0,-3.9653191045751877,-3640.162938000022,36.492374727668846,918,0.0,83.87799564270153,9.25925925925926,6.862745098039216
8.0,8.0,5.0,-5.346797848583898,-4908.360425000018,41.17647058823529,918,0.0,54.90196078431373,16.122004357298476,28.9760348583878
8.0,8.0,8.0,-1.157924884531557,-1062.9750439999693,48.69281045751634,918,0.0,18.627450980392158,17.973856209150327,63.39869281045751
8.0,8.0,12.0,0.9123222440087415,837.5118200000247,50.54466230936819,918,10.893246187363834,0.32679738562091504,18.51851851851852,70.26143790849673
8.0,12.0,,2.407282897603511,2209.885700000023,50.21786492374728,918,11.002178649237472,0.0,8.49673202614379,80.50108932461873
8.0,12.0,3.0,-3.260218124183034,-2992.880238000025,36.492374727668846,918,0.0,88.56209150326796,3.376906318082789,8.061002178649238
8.0,12.0,5.0,-3.618720833333358,-3321.9857250000227,41.17647058823529,918,0.0,58.932461873638346,7.4074074074074066,33.66013071895425
8.0,12.0,8.0,0.7701050501089646,706.9564360000295,48.5838779956427,918,0.0,19.607843137254903,8.49673202614379,71.89542483660131
8.0,12.0,12.0,2.3431447712418554,2151.006900000023,50.21786492374728,918,10.893246187363834,0.5446623093681917,8.49673202614379,80.06535947712419
8.0,20.0,,2.3819190631808396,2186.6017000000106,50.21786492374728,918,11.002178649237472,0.0,1.7429193899782136,87.25490196078431
8.0,20.0,3.0,-3.0743224814815164,-2822.228038000032,36.492374727668846,918,0.0,90.74074074074075,0.6535947712418301,8.60566448801743
8.0,20.0,5.0,-3.8709209967320652,-3553.505475000036,41.17647058823529,918,0.0,62.20043572984749,1.3071895424836601,36.492374727668846
8.0,20.0,8.0,0.8685813028322615,797.3576360000161,48.5838779956427,918,0.0,20.47930283224401,1.6339869281045754,77.8867102396514
8.0,20.0,12.0,2.2931330065359603,2105.0961000000116,50.108932461873636,918,10.893246187363834,0.8714596949891068,1.7429193899782136,86.49237472766885
